id;categoria;produto;custo_brl;venda_brl;aliexpress;loja
moda-110;Moda;Lenço Seda Cetim Mini;18,89;37,78;https://pt.aliexpress.com/w/wholesale-satin+silk+scarf+mini.html;https://alvaloja.store/produto.html?id=moda-110
moda-111;Moda;Lenço Seda Cetim Kit 2;41,02;82,04;https://pt.aliexpress.com/w/wholesale-satin+silk+scarf+2+pack.html;https://alvaloja.store/produto.html?id=moda-111
moda-112;Moda;Lenço Seda Cetim Plus;34,31;68,62;https://pt.aliexpress.com/w/wholesale-satin+silk+scarf+plus.html;https://alvaloja.store/produto.html?id=moda-112
moda-113;Moda;Relógio Quartzo Pulseira Pro;56,24;112,48;https://pt.aliexpress.com/w/wholesale-quartz+watch+leather+strap+pro.html;https://alvaloja.store/produto.html?id=moda-113
moda-114;Moda;Relógio Quartzo Pulseira Mini;35,04;70,08;https://pt.aliexpress.com/w/wholesale-quartz+watch+leather+strap+mini.html;https://alvaloja.store/produto.html?id=moda-114
moda-115;Moda;Relógio Quartzo Pulseira Kit 2;76,06;152,12;https://pt.aliexpress.com/w/wholesale-quartz+watch+leather+strap+2+pack.html;https://alvaloja.store/produto.html?id=moda-115
moda-116;Moda;Relógio Quartzo Pulseira Plus;63,62;127,24;https://pt.aliexpress.com/w/wholesale-quartz+watch+leather+strap+plus.html;https://alvaloja.store/produto.html?id=moda-116
moda-117;Moda;Brinco Argola Aço Pro;17,07;34,14;https://pt.aliexpress.com/w/wholesale-stainless+hoop+earrings+pro.html;https://alvaloja.store/produto.html?id=moda-117
moda-118;Moda;Brinco Argola Aço Mini;10,63;21,26;https://pt.aliexpress.com/w/wholesale-stainless+hoop+earrings+mini.html;https://alvaloja.store/produto.html?id=moda-118
moda-119;Moda;Brinco Argola Aço Kit 2;23,08;46,16;https://pt.aliexpress.com/w/wholesale-stainless+hoop+earrings+2+pack.html;https://alvaloja.store/produto.html?id=moda-119
moda-120;Moda;Brinco Argola Aço Plus;19,31;38,62;https://pt.aliexpress.com/w/wholesale-stainless+hoop+earrings+plus.html;https://alvaloja.store/produto.html?id=moda-120
moda-121;Moda;Colar Corrente Fina Pro;19,59;39,18;https://pt.aliexpress.com/w/wholesale-thin+chain+necklace+pro.html;https://alvaloja.store/produto.html?id=moda-121
moda-122;Moda;Colar Corrente Fina Mini;12,21;24,42;https://pt.aliexpress.com/w/wholesale-thin+chain+necklace+mini.html;https://alvaloja.store/produto.html?id=moda-122
moda-123;Moda;Colar Corrente Fina Kit 2;26,50;53,00;https://pt.aliexpress.com/w/wholesale-thin+chain+necklace+2+pack.html;https://alvaloja.store/produto.html?id=moda-123
moda-124;Moda;Colar Corrente Fina Plus;22,16;44,32;https://pt.aliexpress.com/w/wholesale-thin+chain+necklace+plus.html;https://alvaloja.store/produto.html?id=moda-124
moda-125;Moda;Pulseira Imã Pro;18,32;36,64;https://pt.aliexpress.com/w/wholesale-magnetic+bracelet+pro.html;https://alvaloja.store/produto.html?id=moda-125
moda-126;Moda;Pulseira Imã Mini;11,42;22,84;https://pt.aliexpress.com/w/wholesale-magnetic+bracelet+mini.html;https://alvaloja.store/produto.html?id=moda-126
moda-127;Moda;Pulseira Imã Kit 2;24,78;49,56;https://pt.aliexpress.com/w/wholesale-magnetic+bracelet+2+pack.html;https://alvaloja.store/produto.html?id=moda-127
moda-128;Moda;Pulseira Imã Plus;20,73;41,46;https://pt.aliexpress.com/w/wholesale-magnetic+bracelet+plus.html;https://alvaloja.store/produto.html?id=moda-128
moda-129;Moda;Necessaire Viagem Pro;32,87;65,74;https://pt.aliexpress.com/w/wholesale-travel+toiletry+bag+pro.html;https://alvaloja.store/produto.html?id=moda-129
moda-130;Moda;Necessaire Viagem Mini;20,47;40,94;https://pt.aliexpress.com/w/wholesale-travel+toiletry+bag+mini.html;https://alvaloja.store/produto.html?id=moda-130
moda-131;Moda;Necessaire Viagem Kit 2;44,45;88,90;https://pt.aliexpress.com/w/wholesale-travel+toiletry+bag+2+pack.html;https://alvaloja.store/produto.html?id=moda-131
moda-132;Moda;Necessaire Viagem Plus;37,18;74,36;https://pt.aliexpress.com/w/wholesale-travel+toiletry+bag+plus.html;https://alvaloja.store/produto.html?id=moda-132
moda-133;Moda;Cinto Faixa Vestido Pro;21,48;42,96;https://pt.aliexpress.com/w/wholesale-women+dress+belt+pro.html;https://alvaloja.store/produto.html?id=moda-133
moda-134;Moda;Cinto Faixa Vestido Mini;13,38;26,76;https://pt.aliexpress.com/w/wholesale-women+dress+belt+mini.html;https://alvaloja.store/produto.html?id=moda-134
moda-135;Moda;Cinto Faixa Vestido Kit 2;29,06;58,12;https://pt.aliexpress.com/w/wholesale-women+dress+belt+2+pack.html;https://alvaloja.store/produto.html?id=moda-135
moda-136;Moda;Cinto Faixa Vestido Plus;24,30;48,60;https://pt.aliexpress.com/w/wholesale-women+dress+belt+plus.html;https://alvaloja.store/produto.html?id=moda-136
moda-137;Moda;Chapéu Bucket Pro;29,07;58,14;https://pt.aliexpress.com/w/wholesale-bucket+hat+cotton+pro.html;https://alvaloja.store/produto.html?id=moda-137
moda-138;Moda;Chapéu Bucket Mini;18,11;36,22;https://pt.aliexpress.com/w/wholesale-bucket+hat+cotton+mini.html;https://alvaloja.store/produto.html?id=moda-138
moda-139;Moda;Chapéu Bucket Kit 2;39,32;78,64;https://pt.aliexpress.com/w/wholesale-bucket+hat+cotton+2+pack.html;https://alvaloja.store/produto.html?id=moda-139
moda-140;Moda;Chapéu Bucket Plus;32,89;65,78;https://pt.aliexpress.com/w/wholesale-bucket+hat+cotton+plus.html;https://alvaloja.store/produto.html?id=moda-140
moda-141;Moda;Mochila Notebook 15 Pro;93,53;187,06;https://pt.aliexpress.com/w/wholesale-laptop+backpack+15+inch+pro.html;https://alvaloja.store/produto.html?id=moda-141
moda-142;Moda;Mochila Notebook 15 Mini;58,26;116,52;https://pt.aliexpress.com/w/wholesale-laptop+backpack+15+inch+mini.html;https://alvaloja.store/produto.html?id=moda-142
moda-143;Moda;Mochila Notebook 15 Kit 2;126,49;252,98;https://pt.aliexpress.com/w/wholesale-laptop+backpack+15+inch+2+pack.html;https://alvaloja.store/produto.html?id=moda-143
moda-144;Moda;Mochila Notebook 15 Plus;105,79;211,58;https://pt.aliexpress.com/w/wholesale-laptop+backpack+15+inch+plus.html;https://alvaloja.store/produto.html?id=moda-144
moda-145;Moda;Pochete Esportiva Pro;25,91;51,82;https://pt.aliexpress.com/w/wholesale-running+belt+waist+bag+pro.html;https://alvaloja.store/produto.html?id=moda-145
moda-146;Moda;Pochete Esportiva Mini;16,14;32,28;https://pt.aliexpress.com/w/wholesale-running+belt+waist+bag+mini.html;https://alvaloja.store/produto.html?id=moda-146
moda-147;Moda;Pochete Esportiva Kit 2;35,05;70,10;https://pt.aliexpress.com/w/wholesale-running+belt+waist+bag+2+pack.html;https://alvaloja.store/produto.html?id=moda-147
moda-148;Moda;Pochete Esportiva Plus;29,31;58,62;https://pt.aliexpress.com/w/wholesale-running+belt+waist+bag+plus.html;https://alvaloja.store/produto.html?id=moda-148
moda-149;Moda;Luva Touchscreen Pro;31,60;63,20;https://pt.aliexpress.com/w/wholesale-touchscreen+winter+gloves+pro.html;https://alvaloja.store/produto.html?id=moda-149
moda-150;Moda;Luva Touchscreen Mini;19,68;39,36;https://pt.aliexpress.com/w/wholesale-touchscreen+winter+gloves+mini.html;https://alvaloja.store/produto.html?id=moda-150
moda-151;Moda;Luva Touchscreen Kit 2;42,73;85,46;https://pt.aliexpress.com/w/wholesale-touchscreen+winter+gloves+2+pack.html;https://alvaloja.store/produto.html?id=moda-151
moda-152;Moda;Luva Touchscreen Plus;35,74;71,48;https://pt.aliexpress.com/w/wholesale-touchscreen+winter+gloves+plus.html;https://alvaloja.store/produto.html?id=moda-152
moda-153;Moda;Cachecol Tricot Pro;39,81;79,62;https://pt.aliexpress.com/w/wholesale-knit+scarf+unisex+pro.html;https://alvaloja.store/produto.html?id=moda-153
moda-154;Moda;Cachecol Tricot Mini;24,80;49,60;https://pt.aliexpress.com/w/wholesale-knit+scarf+unisex+mini.html;https://alvaloja.store/produto.html?id=moda-154
moda-155;Moda;Cachecol Tricot Kit 2;53,84;107,68;https://pt.aliexpress.com/w/wholesale-knit+scarf+unisex+2+pack.html;https://alvaloja.store/produto.html?id=moda-155
moda-156;Moda;Cachecol Tricot Plus;45,03;90,06;https://pt.aliexpress.com/w/wholesale-knit+scarf+unisex+plus.html;https://alvaloja.store/produto.html?id=moda-156
moda-157;Moda;Porta-Cartão Metal Pro;22,75;45,50;https://pt.aliexpress.com/w/wholesale-metal+card+holder+rfid+pro.html;https://alvaloja.store/produto.html?id=moda-157
moda-158;Moda;Porta-Cartão Metal Mini;14,17;28,34;https://pt.aliexpress.com/w/wholesale-metal+card+holder+rfid+mini.html;https://alvaloja.store/produto.html?id=moda-158
moda-159;Moda;Porta-Cartão Metal Kit 2;30,77;61,54;https://pt.aliexpress.com/w/wholesale-metal+card+holder+rfid+2+pack.html;https://alvaloja.store/produto.html?id=moda-159
moda-160;Moda;Porta-Cartão Metal Plus;25,74;51,48;https://pt.aliexpress.com/w/wholesale-metal+card+holder+rfid+plus.html;https://alvaloja.store/produto.html?id=moda-160
carro-101;Carro;Suporte Magnético Ventosa Pro;10,17;20,34;https://pt.aliexpress.com/w/wholesale-magnetic+car+phone+holder+suction+pro.html;https://alvaloja.store/produto.html?id=carro-101
carro-102;Carro;Suporte Magnético Ventosa Mini;6,34;12,68;https://pt.aliexpress.com/w/wholesale-magnetic+car+phone+holder+suction+mini.html;https://alvaloja.store/produto.html?id=carro-102
carro-103;Carro;Suporte Magnético Ventosa Kit 2;13,76;27,52;https://pt.aliexpress.com/w/wholesale-magnetic+car+phone+holder+suction+2+pack.html;https://alvaloja.store/produto.html?id=carro-103
carro-104;Carro;Suporte Magnético Ventosa Plus;11,51;23,02;https://pt.aliexpress.com/w/wholesale-magnetic+car+phone+holder+suction+plus.html;https://alvaloja.store/produto.html?id=carro-104
carro-105;Carro;Suporte Grade de Ar Pro;15,16;30,32;https://pt.aliexpress.com/w/wholesale-air+vent+phone+holder+pro.html;https://alvaloja.store/produto.html?id=carro-105
carro-106;Carro;Suporte Grade de Ar Mini;9,45;18,90;https://pt.aliexpress.com/w/wholesale-air+vent+phone+holder+mini.html;https://alvaloja.store/produto.html?id=carro-106
carro-107;Carro;Suporte Grade de Ar Kit 2;20,51;41,02;https://pt.aliexpress.com/w/wholesale-air+vent+phone+holder+2+pack.html;https://alvaloja.store/produto.html?id=carro-107
carro-108;Carro;Suporte Grade de Ar Plus;17,15;34,30;https://pt.aliexpress.com/w/wholesale-air+vent+phone+holder+plus.html;https://alvaloja.store/produto.html?id=carro-108
carro-109;Carro;Câmera Veicular Full HD Pro;125,32;250,64;https://pt.aliexpress.com/w/wholesale-dash+cam+1080p+pro.html;https://alvaloja.store/produto.html?id=carro-109
carro-110;Carro;Câmera Veicular Full HD Mini;78,07;156,14;https://pt.aliexpress.com/w/wholesale-dash+cam+1080p+mini.html;https://alvaloja.store/produto.html?id=carro-110
carro-111;Carro;Câmera Veicular Full HD Kit 2;169,49;338,98;https://pt.aliexpress.com/w/wholesale-dash+cam+1080p+2+pack.html;https://alvaloja.store/produto.html?id=carro-111
carro-112;Carro;Câmera Veicular Full HD Plus;141,75;283,50;https://pt.aliexpress.com/w/wholesale-dash+cam+1080p+plus.html;https://alvaloja.store/produto.html?id=carro-112
carro-113;Carro;Aspirador Portátil 120W Pro;130,69;261,38;https://pt.aliexpress.com/w/wholesale-portable+car+vacuum+120w+pro.html;https://alvaloja.store/produto.html?id=carro-113
carro-114;Carro;Aspirador Portátil 120W Mini;81,41;162,82;https://pt.aliexpress.com/w/wholesale-portable+car+vacuum+120w+mini.html;https://alvaloja.store/produto.html?id=carro-114
carro-115;Carro;Aspirador Portátil 120W Kit 2;176,75;353,50;https://pt.aliexpress.com/w/wholesale-portable+car+vacuum+120w+2+pack.html;https://alvaloja.store/produto.html?id=carro-115
carro-116;Carro;Aspirador Portátil 120W Plus;147,83;295,66;https://pt.aliexpress.com/w/wholesale-portable+car+vacuum+120w+plus.html;https://alvaloja.store/produto.html?id=carro-116
carro-117;Carro;Organizador Banco Traseiro Pro;41,08;82,16;https://pt.aliexpress.com/w/wholesale-car+backseat+organizer+pro.html;https://alvaloja.store/produto.html?id=carro-117
carro-118;Carro;Organizador Banco Traseiro Mini;25,59;51,18;https://pt.aliexpress.com/w/wholesale-car+backseat+organizer+mini.html;https://alvaloja.store/produto.html?id=carro-118
carro-119;Carro;Organizador Banco Traseiro Kit 2;55,56;111,12;https://pt.aliexpress.com/w/wholesale-car+backseat+organizer+2+pack.html;https://alvaloja.store/produto.html?id=carro-119
carro-120;Carro;Organizador Banco Traseiro Plus;46,46;92,92;https://pt.aliexpress.com/w/wholesale-car+backseat+organizer+plus.html;https://alvaloja.store/produto.html?id=carro-120
carro-121;Carro;Carregador Veicular 45W Pro;36,65;73,30;https://pt.aliexpress.com/w/wholesale-car+charger+45w+usb+c+pro.html;https://alvaloja.store/produto.html?id=carro-121
carro-122;Carro;Carregador Veicular 45W Mini;22,83;45,66;https://pt.aliexpress.com/w/wholesale-car+charger+45w+usb+c+mini.html;https://alvaloja.store/produto.html?id=carro-122
carro-123;Carro;Carregador Veicular 45W Kit 2;49,57;99,14;https://pt.aliexpress.com/w/wholesale-car+charger+45w+usb+c+2+pack.html;https://alvaloja.store/produto.html?id=carro-123
carro-124;Carro;Carregador Veicular 45W Plus;41,46;82,92;https://pt.aliexpress.com/w/wholesale-car+charger+45w+usb+c+plus.html;https://alvaloja.store/produto.html?id=carro-124
carro-125;Carro;Câmera de Ré Pro;70,78;141,56;https://pt.aliexpress.com/w/wholesale-car+rear+view+camera+pro.html;https://alvaloja.store/produto.html?id=carro-125
carro-126;Carro;Câmera de Ré Mini;44,10;88,20;https://pt.aliexpress.com/w/wholesale-car+rear+view+camera+mini.html;https://alvaloja.store/produto.html?id=carro-126
carro-127;Carro;Câmera de Ré Kit 2;95,73;191,46;https://pt.aliexpress.com/w/wholesale-car+rear+view+camera+2+pack.html;https://alvaloja.store/produto.html?id=carro-127
carro-128;Carro;Câmera de Ré Plus;80,07;160,14;https://pt.aliexpress.com/w/wholesale-car+rear+view+camera+plus.html;https://alvaloja.store/produto.html?id=carro-128
carro-129;Carro;Tapete Borracha Universal Pro;84,68;169,36;https://pt.aliexpress.com/w/wholesale-universal+car+floor+mat+pro.html;https://alvaloja.store/produto.html?id=carro-129
carro-130;Carro;Tapete Borracha Universal Mini;52,75;105,50;https://pt.aliexpress.com/w/wholesale-universal+car+floor+mat+mini.html;https://alvaloja.store/produto.html?id=carro-130
carro-131;Carro;Tapete Borracha Universal Kit 2;114,53;229,06;https://pt.aliexpress.com/w/wholesale-universal+car+floor+mat+2+pack.html;https://alvaloja.store/produto.html?id=carro-131
carro-132;Carro;Tapete Borracha Universal Plus;95,79;191,58;https://pt.aliexpress.com/w/wholesale-universal+car+floor+mat+plus.html;https://alvaloja.store/produto.html?id=carro-132
carro-133;Carro;Protetor Sol Para-brisa Pro;29,71;59,42;https://pt.aliexpress.com/w/wholesale-windshield+sun+shade+pro.html;https://alvaloja.store/produto.html?id=carro-133
carro-134;Carro;Protetor Sol Para-brisa Mini;18,51;37,02;https://pt.aliexpress.com/w/wholesale-windshield+sun+shade+mini.html;https://alvaloja.store/produto.html?id=carro-134
carro-135;Carro;Protetor Sol Para-brisa Kit 2;40,18;80,36;https://pt.aliexpress.com/w/wholesale-windshield+sun+shade+2+pack.html;https://alvaloja.store/produto.html?id=carro-135
carro-136;Carro;Protetor Sol Para-brisa Plus;33,60;67,20;https://pt.aliexpress.com/w/wholesale-windshield+sun+shade+plus.html;https://alvaloja.store/produto.html?id=carro-136
carro-137;Carro;Aromatizador Clip Pro;12,00;24,00;https://pt.aliexpress.com/w/wholesale-car+air+freshener+clip+pro.html;https://alvaloja.store/produto.html?id=carro-137
carro-138;Carro;Aromatizador Clip Mini;7,48;14,96;https://pt.aliexpress.com/w/wholesale-car+air+freshener+clip+mini.html;https://alvaloja.store/produto.html?id=carro-138
carro-139;Carro;Aromatizador Clip Kit 2;16,24;32,48;https://pt.aliexpress.com/w/wholesale-car+air+freshener+clip+2+pack.html;https://alvaloja.store/produto.html?id=carro-139
carro-140;Carro;Aromatizador Clip Plus;13,58;27,16;https://pt.aliexpress.com/w/wholesale-car+air+freshener+clip+plus.html;https://alvaloja.store/produto.html?id=carro-140
carro-141;Carro;Kit Emergência Pro;79,63;159,26;https://pt.aliexpress.com/w/wholesale-car+emergency+kit+pro.html;https://alvaloja.store/produto.html?id=carro-141
carro-142;Carro;Kit Emergência Mini;49,61;99,22;https://pt.aliexpress.com/w/wholesale-car+emergency+kit+mini.html;https://alvaloja.store/produto.html?id=carro-142
carro-143;Carro;Kit Emergência Kit 2;107,70;215,40;https://pt.aliexpress.com/w/wholesale-car+emergency+kit+2+pack.html;https://alvaloja.store/produto.html?id=carro-143
carro-144;Carro;Kit Emergência Plus;90,07;180,14;https://pt.aliexpress.com/w/wholesale-car+emergency+kit+plus.html;https://alvaloja.store/produto.html?id=carro-144
carro-145;Carro;Suporte Tablet Encosto Pro;45,51;91,02;https://pt.aliexpress.com/w/wholesale-car+headrest+tablet+holder+pro.html;https://alvaloja.store/produto.html?id=carro-145
carro-146;Carro;Suporte Tablet Encosto Mini;28,35;56,70;https://pt.aliexpress.com/w/wholesale-car+headrest+tablet+holder+mini.html;https://alvaloja.store/produto.html?id=carro-146
carro-147;Carro;Suporte Tablet Encosto Kit 2;61,54;123,08;https://pt.aliexpress.com/w/wholesale-car+headrest+tablet+holder+2+pack.html;https://alvaloja.store/produto.html?id=carro-147
carro-148;Carro;Suporte Tablet Encosto Plus;51,47;102,94;https://pt.aliexpress.com/w/wholesale-car+headrest+tablet+holder+plus.html;https://alvaloja.store/produto.html?id=carro-148
carro-149;Carro;Capa Volante Pro;27,80;55,60;https://pt.aliexpress.com/w/wholesale-steering+wheel+cover+pro.html;https://alvaloja.store/produto.html?id=carro-149
carro-150;Carro;Capa Volante Mini;17,32;34,64;https://pt.aliexpress.com/w/wholesale-steering+wheel+cover+mini.html;https://alvaloja.store/produto.html?id=carro-150
carro-151;Carro;Capa Volante Kit 2;37,60;75,20;https://pt.aliexpress.com/w/wholesale-steering+wheel+cover+2+pack.html;https://alvaloja.store/produto.html?id=carro-151
carro-152;Carro;Capa Volante Plus;31,45;62,90;https://pt.aliexpress.com/w/wholesale-steering+wheel+cover+plus.html;https://alvaloja.store/produto.html?id=carro-152
carro-153;Carro;Luz Interna LED Pro;20,85;41,70;https://pt.aliexpress.com/w/wholesale-car+interior+led+light+pro.html;https://alvaloja.store/produto.html?id=carro-153
carro-154;Carro;Luz Interna LED Mini;12,99;25,98;https://pt.aliexpress.com/w/wholesale-car+interior+led+light+mini.html;https://alvaloja.store/produto.html?id=carro-154
carro-155;Carro;Luz Interna LED Kit 2;28,20;56,40;https://pt.aliexpress.com/w/wholesale-car+interior+led+light+2+pack.html;https://alvaloja.store/produto.html?id=carro-155
carro-156;Carro;Luz Interna LED Plus;23,58;47,16;https://pt.aliexpress.com/w/wholesale-car+interior+led+light+plus.html;https://alvaloja.store/produto.html?id=carro-156
carro-157;Carro;Compressor Mini 12V Pro;106,16;212,32;https://pt.aliexpress.com/w/wholesale-12v+portable+air+compressor+pro.html;https://alvaloja.store/produto.html?id=carro-157
carro-158;Carro;Compressor Mini 12V Mini;66,14;132,28;https://pt.aliexpress.com/w/wholesale-12v+portable+air+compressor+mini.html;https://alvaloja.store/produto.html?id=carro-158
carro-159;Carro;Compressor Mini 12V Kit 2;143,58;287,16;https://pt.aliexpress.com/w/wholesale-12v+portable+air+compressor+2+pack.html;https://alvaloja.store/produto.html?id=carro-159
carro-160;Carro;Compressor Mini 12V Plus;120,09;240,18;https://pt.aliexpress.com/w/wholesale-12v+portable+air+compressor+plus.html;https://alvaloja.store/produto.html?id=carro-160
carro-161;Carro;Inversor 150W Pro;89,11;178,22;https://pt.aliexpress.com/w/wholesale-car+power+inverter+150w+pro.html;https://alvaloja.store/produto.html?id=carro-161
carro-162;Carro;Inversor 150W Mini;55,51;111,02;https://pt.aliexpress.com/w/wholesale-car+power+inverter+150w+mini.html;https://alvaloja.store/produto.html?id=carro-162
carro-163;Carro;Inversor 150W Kit 2;120,52;241,04;https://pt.aliexpress.com/w/wholesale-car+power+inverter+150w+2+pack.html;https://alvaloja.store/produto.html?id=carro-163
carro-164;Carro;Inversor 150W Plus;100,80;201,60;https://pt.aliexpress.com/w/wholesale-car+power+inverter+150w+plus.html;https://alvaloja.store/produto.html?id=carro-164
carro-165;Carro;Película Antiembaçante Pro;24,01;48,02;https://pt.aliexpress.com/w/wholesale-anti+fog+car+film+pro.html;https://alvaloja.store/produto.html?id=carro-165
carro-166;Carro;Película Antiembaçante Mini;14,96;29,92;https://pt.aliexpress.com/w/wholesale-anti+fog+car+film+mini.html;https://alvaloja.store/produto.html?id=carro-166
carro-167;Carro;Película Antiembaçante Kit 2;32,47;64,94;https://pt.aliexpress.com/w/wholesale-anti+fog+car+film+2+pack.html;https://alvaloja.store/produto.html?id=carro-167
carro-168;Carro;Película Antiembaçante Plus;27,16;54,32;https://pt.aliexpress.com/w/wholesale-anti+fog+car+film+plus.html;https://alvaloja.store/produto.html?id=carro-168
carro-169;Carro;Gancho Encosto Kit 4 Pro;16,43;32,86;https://pt.aliexpress.com/w/wholesale-car+headrest+hooks+4pcs+pro.html;https://alvaloja.store/produto.html?id=carro-169
carro-170;Carro;Gancho Encosto Kit 4 Mini;10,24;20,48;https://pt.aliexpress.com/w/wholesale-car+headrest+hooks+4pcs+mini.html;https://alvaloja.store/produto.html?id=carro-170
carro-171;Carro;Gancho Encosto Kit 4 Kit 2;22,23;44,46;https://pt.aliexpress.com/w/wholesale-car+headrest+hooks+4pcs+2+pack.html;https://alvaloja.store/produto.html?id=carro-171
carro-172;Carro;Gancho Encosto Kit 4 Plus;18,59;37,18;https://pt.aliexpress.com/w/wholesale-car+headrest+hooks+4pcs+plus.html;https://alvaloja.store/produto.html?id=carro-172
carro-173;Carro;Lixeira Carro Couro Pro;34,76;69,52;https://pt.aliexpress.com/w/wholesale-car+trash+bin+leather+pro.html;https://alvaloja.store/produto.html?id=carro-173
carro-174;Carro;Lixeira Carro Couro Mini;21,65;43,30;https://pt.aliexpress.com/w/wholesale-car+trash+bin+leather+mini.html;https://alvaloja.store/produto.html?id=carro-174
carro-175;Carro;Lixeira Carro Couro Kit 2;47,01;94,02;https://pt.aliexpress.com/w/wholesale-car+trash+bin+leather+2+pack.html;https://alvaloja.store/produto.html?id=carro-175
carro-176;Carro;Lixeira Carro Couro Plus;39,32;78,64;https://pt.aliexpress.com/w/wholesale-car+trash+bin+leather+plus.html;https://alvaloja.store/produto.html?id=carro-176
carro-177;Carro;Câmera DVR Dual Pro;173,79;347,58;https://pt.aliexpress.com/w/wholesale-dual+dash+cam+front+rear+pro.html;https://alvaloja.store/produto.html?id=carro-177
carro-178;Carro;Câmera DVR Dual Mini;108,26;216,52;https://pt.aliexpress.com/w/wholesale-dual+dash+cam+front+rear+mini.html;https://alvaloja.store/produto.html?id=carro-178
carro-179;Carro;Câmera DVR Dual Kit 2;235,04;470,08;https://pt.aliexpress.com/w/wholesale-dual+dash+cam+front+rear+2+pack.html;https://alvaloja.store/produto.html?id=carro-179
carro-180;Carro;Câmera DVR Dual Plus;196,58;393,16;https://pt.aliexpress.com/w/wholesale-dual+dash+cam+front+rear+plus.html;https://alvaloja.store/produto.html?id=carro-180
beleza-121;Beleza;Massageador de Pescoço Pro;19,46;38,92;https://pt.aliexpress.com/w/wholesale-electric+neck+massager+pro.html;https://alvaloja.store/produto.html?id=beleza-121
beleza-122;Beleza;Massageador de Pescoço Mini;12,12;24,24;https://pt.aliexpress.com/w/wholesale-electric+neck+massager+mini.html;https://alvaloja.store/produto.html?id=beleza-122
beleza-123;Beleza;Massageador de Pescoço Kit 2;26,32;52,64;https://pt.aliexpress.com/w/wholesale-electric+neck+massager+2+pack.html;https://alvaloja.store/produto.html?id=beleza-123
beleza-124;Beleza;Massageador de Pescoço Plus;22,01;44,02;https://pt.aliexpress.com/w/wholesale-electric+neck+massager+plus.html;https://alvaloja.store/produto.html?id=beleza-124
beleza-125;Beleza;Massageador Facial LED Pro;59,40;118,80;https://pt.aliexpress.com/w/wholesale-led+facial+massager+pro.html;https://alvaloja.store/produto.html?id=beleza-125
beleza-126;Beleza;Massageador Facial LED Mini;37,00;74,00;https://pt.aliexpress.com/w/wholesale-led+facial+massager+mini.html;https://alvaloja.store/produto.html?id=beleza-126
beleza-127;Beleza;Massageador Facial LED Kit 2;80,34;160,68;https://pt.aliexpress.com/w/wholesale-led+facial+massager+2+pack.html;https://alvaloja.store/produto.html?id=beleza-127
beleza-128;Beleza;Massageador Facial LED Plus;67,19;134,38;https://pt.aliexpress.com/w/wholesale-led+facial+massager+plus.html;https://alvaloja.store/produto.html?id=beleza-128
beleza-129;Beleza;Escova Alisadora Pro;80,89;161,78;https://pt.aliexpress.com/w/wholesale-hair+straightener+brush+pro.html;https://alvaloja.store/produto.html?id=beleza-129
beleza-130;Beleza;Escova Alisadora Mini;50,39;100,78;https://pt.aliexpress.com/w/wholesale-hair+straightener+brush+mini.html;https://alvaloja.store/produto.html?id=beleza-130
beleza-131;Beleza;Escova Alisadora Kit 2;109,39;218,78;https://pt.aliexpress.com/w/wholesale-hair+straightener+brush+2+pack.html;https://alvaloja.store/produto.html?id=beleza-131
beleza-132;Beleza;Escova Alisadora Plus;91,49;182,98;https://pt.aliexpress.com/w/wholesale-hair+straightener+brush+plus.html;https://alvaloja.store/produto.html?id=beleza-132
beleza-133;Beleza;Secador Compacto Pro;73,31;146,62;https://pt.aliexpress.com/w/wholesale-travel+hair+dryer+pro.html;https://alvaloja.store/produto.html?id=beleza-133
beleza-134;Beleza;Secador Compacto Mini;45,67;91,34;https://pt.aliexpress.com/w/wholesale-travel+hair+dryer+mini.html;https://alvaloja.store/produto.html?id=beleza-134
beleza-135;Beleza;Secador Compacto Kit 2;99,15;198,30;https://pt.aliexpress.com/w/wholesale-travel+hair+dryer+2+pack.html;https://alvaloja.store/produto.html?id=beleza-135
beleza-136;Beleza;Secador Compacto Plus;82,92;165,84;https://pt.aliexpress.com/w/wholesale-travel+hair+dryer+plus.html;https://alvaloja.store/produto.html?id=beleza-136
beleza-137;Beleza;Espelho LED Maquiagem Pro;64,46;128,92;https://pt.aliexpress.com/w/wholesale-led+makeup+mirror+pro.html;https://alvaloja.store/produto.html?id=beleza-137
beleza-138;Beleza;Espelho LED Maquiagem Mini;40,16;80,32;https://pt.aliexpress.com/w/wholesale-led+makeup+mirror+mini.html;https://alvaloja.store/produto.html?id=beleza-138
beleza-139;Beleza;Espelho LED Maquiagem Kit 2;87,19;174,38;https://pt.aliexpress.com/w/wholesale-led+makeup+mirror+2+pack.html;https://alvaloja.store/produto.html?id=beleza-139
beleza-140;Beleza;Espelho LED Maquiagem Plus;72,92;145,84;https://pt.aliexpress.com/w/wholesale-led+makeup+mirror+plus.html;https://alvaloja.store/produto.html?id=beleza-140
beleza-141;Beleza;Depilador Elétrico Pro;87,84;175,68;https://pt.aliexpress.com/w/wholesale-electric+epilator+women+pro.html;https://alvaloja.store/produto.html?id=beleza-141
beleza-142;Beleza;Depilador Elétrico Mini;54,72;109,44;https://pt.aliexpress.com/w/wholesale-electric+epilator+women+mini.html;https://alvaloja.store/produto.html?id=beleza-142
beleza-143;Beleza;Depilador Elétrico Kit 2;118,80;237,60;https://pt.aliexpress.com/w/wholesale-electric+epilator+women+2+pack.html;https://alvaloja.store/produto.html?id=beleza-143
